Container, 0, 0, 0, 34.3055, 34.3055, 0
Link, 0, MPI_LINK, 0.217818, 0.217811, -0.000007, PTP, rank-0, rank-0, 1_1_0_16
State, rank-1, MPI_STATE, 20.079791, 20.079854, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 20.080428, 20.151898, 0.071470, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 20.151901, 20.224467, 0.072566, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 20.404054, 20.404526, 0.000472, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 20.404530, 20.404586, 0.000056, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 20.405108, 20.405494, 0.000386, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 20.405497, 20.405560, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 20.406127, 20.477631, 0.071504, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 20.477635, 20.549412, 0.071777, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 20.726295, 20.739997, 0.013702, 0.000000, PMPI_Allreduce
State, rank-1, MPI_STATE, 20.740012, 20.776960, 0.036948, 0.000000, PMPI_Allreduce
State, rank-1, MPI_STATE, 20.780092, 20.780148, 0.000056, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 20.780151, 20.780209, 0.000058, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 20.780720, 20.780817, 0.000097, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 20.780820, 20.780883, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 20.781445, 20.877680, 0.096235, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 20.877683, 20.949121, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 21.128436, 21.128665, 0.000229, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 21.128669, 21.129110, 0.000441, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 21.129626, 21.136322, 0.006696, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 21.136325, 21.136388, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 21.136952, 21.208389, 0.071437, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 21.208392, 21.279830, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 21.459288, 21.459640, 0.000352, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 21.459643, 21.459700, 0.000057, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 21.460207, 21.460914, 0.000707, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 21.460918, 21.460981, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 21.461555, 21.533900, 0.072345, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 21.533903, 21.605341, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 21.784755, 21.785470, 0.000715, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 21.785475, 21.785531, 0.000056, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 21.786038, 21.786101, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 21.786104, 21.786167, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 21.786738, 21.860356, 0.073618, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 21.860359, 21.931796, 0.071437, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 22.111003, 22.111815, 0.000812, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 22.111819, 22.111875, 0.000056, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 22.112388, 22.112451, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 22.112453, 22.112517, 0.000064, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 22.113089, 22.185954, 0.072865, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 22.185956, 22.257394, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 22.436880, 22.437001, 0.000121, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 22.437005, 22.437164, 0.000159, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 22.437677, 22.438107, 0.000430, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 22.438110, 22.438173, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 22.438750, 22.511038, 0.072288, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 22.511042, 22.582479, 0.071437, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 22.761737, 22.762249, 0.000512, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 22.762252, 22.762308, 0.000056, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 22.762828, 22.763389, 0.000561, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 22.763392, 22.763455, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 22.764030, 22.835468, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 22.835470, 22.906909, 0.071439, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 23.086574, 23.086701, 0.000127, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 23.086703, 23.086760, 0.000057, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 23.087270, 23.088302, 0.001032, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 23.088306, 23.088369, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 23.088939, 23.160377, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 23.160379, 23.231817, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 23.411078, 23.411606, 0.000528, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 23.411609, 23.411797, 0.000188, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 23.412302, 23.412775, 0.000473, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 23.412778, 23.413385, 0.000607, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 23.413957, 23.485395, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 23.485397, 23.556836, 0.071439, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 23.736160, 23.736261, 0.000101, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 23.736265, 23.736779, 0.000514, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 23.737294, 23.737492, 0.000198, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 23.737495, 23.737597, 0.000102, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 23.738173, 23.810939, 0.072766, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 23.810943, 23.882381, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 24.059196, 24.076899, 0.017703, 0.000000, PMPI_Allreduce
State, rank-1, MPI_STATE, 24.076912, 24.113863, 0.036951, 0.000000, PMPI_Allreduce
State, rank-1, MPI_STATE, 24.116987, 24.117048, 0.000061, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 24.117052, 24.117118, 0.000066, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 24.117622, 24.117723, 0.000101, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 24.117726, 24.117800, 0.000074, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 24.118365, 24.214981, 0.096616, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 24.214984, 24.286422, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 24.465861, 24.465917, 0.000056, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 24.465921, 24.466157, 0.000236, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 24.466678, 24.466751, 0.000073, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 24.466753, 24.466856, 0.000103, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 24.467446, 24.539738, 0.072292, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 24.539741, 24.611179, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 24.789403, 24.790730, 0.001327, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 24.790733, 24.790790, 0.000057, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 24.791305, 24.791368, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 24.791370, 24.791434, 0.000064, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 24.792020, 24.863638, 0.071618, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 24.863641, 24.935078, 0.071437, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 25.114439, 25.114495, 0.000056, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 25.114499, 25.114679, 0.000180, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 25.115193, 25.115738, 0.000545, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 25.115742, 25.115805, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 25.116370, 25.187829, 0.071459, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 25.187831, 25.259794, 0.071963, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 25.438553, 25.439050, 0.000497, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 25.439053, 25.439109, 0.000056, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 25.439624, 25.439786, 0.000162, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 25.439789, 25.439852, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 25.440428, 25.512802, 0.072374, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 25.512806, 25.584243, 0.071437, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 25.763679, 25.763735, 0.000056, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 25.763738, 25.763795, 0.000057, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 25.764313, 25.764384, 0.000071, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 25.764386, 25.764449, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 25.764999, 25.837383, 0.072384, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 25.837386, 25.910867, 0.073481, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 26.090218, 26.090710, 0.000492, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 26.090714, 26.090770, 0.000056, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 26.091288, 26.091548, 0.000260, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 26.091550, 26.091691, 0.000141, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 26.092272, 26.164351, 0.072079, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 26.164354, 26.235792, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 26.415128, 26.415422, 0.000294, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 26.415425, 26.415793, 0.000368, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 26.416308, 26.416399, 0.000091, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 26.416402, 26.416481, 0.000079, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 26.417069, 26.488665, 0.071596, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 26.488669, 26.560138, 0.071469, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 26.739711, 26.739767, 0.000056, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 26.739771, 26.740000, 0.000229, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 26.740509, 26.740572, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 26.740575, 26.740638, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 26.741213, 26.812898, 0.071685, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 26.812901, 26.884602, 0.071701, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 27.064035, 27.065009, 0.000974, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 27.065012, 27.065068, 0.000056, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 27.065575, 27.065638, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 27.065640, 27.065704, 0.000064, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 27.066268, 27.137706, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 27.137708, 27.209147, 0.071439, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 27.385891, 27.399727, 0.013836, 0.000000, PMPI_Allreduce
State, rank-1, MPI_STATE, 27.399741, 27.436690, 0.036949, 0.000000, PMPI_Allreduce
State, rank-1, MPI_STATE, 27.439845, 27.439901, 0.000056, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 27.439903, 27.439960, 0.000057, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 27.440462, 27.440533, 0.000071, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 27.440536, 27.440613, 0.000077, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 27.441168, 27.537055, 0.095887, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 27.537058, 27.608496, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 27.787941, 27.787997, 0.000056, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 27.788000, 27.789281, 0.001281, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 27.789789, 27.789852, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 27.789855, 27.789918, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 27.790489, 27.861927, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 27.861929, 27.933368, 0.071439, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 28.112978, 28.113035, 0.000057, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 28.113038, 28.113927, 0.000889, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 28.114445, 28.114508, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 28.114510, 28.114574, 0.000064, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 28.115146, 28.186584, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 28.186587, 28.258025, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 28.437285, 28.437921, 0.000636, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 28.437925, 28.437981, 0.000056, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 28.438485, 28.438647, 0.000162, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 28.438650, 28.438755, 0.000105, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 28.439325, 28.510763, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 28.510766, 28.582496, 0.071730, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 28.762023, 28.762197, 0.000174, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 28.762200, 28.762256, 0.000056, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 28.762775, 28.762852, 0.000077, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 28.762854, 28.762948, 0.000094, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 28.763522, 28.835172, 0.071650, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 28.835175, 28.906665, 0.071490, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 29.085955, 29.086189, 0.000234, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 29.086192, 29.086329, 0.000137, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 29.086860, 29.087143, 0.000283, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 29.087146, 29.087209, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 29.087773, 29.160218, 0.072445, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 29.160221, 29.231826, 0.071605, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 29.411162, 29.411548, 0.000386, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 29.411551, 29.411608, 0.000057, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 29.412112, 29.414097, 0.001985, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 29.414100, 29.414163, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 29.414721, 29.486159, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 29.486163, 29.559522, 0.073359, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 29.739241, 29.739756, 0.000515, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 29.739759, 29.739815, 0.000056, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 29.740325, 29.740388, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 29.740391, 29.740454, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 29.741026, 29.812646, 0.071620, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 29.812650, 29.884826, 0.072176, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 30.064332, 30.064525, 0.000193, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 30.064528, 30.064644, 0.000116, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 30.065161, 30.065450, 0.000289, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 30.065453, 30.065516, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 30.066076, 30.138123, 0.072047, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 30.138125, 30.209563, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 30.387359, 30.388897, 0.001538, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 30.388900, 30.388957, 0.000057, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 30.389462, 30.389706, 0.000244, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 30.389708, 30.390143, 0.000435, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 30.390712, 30.462185, 0.071473, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 30.462188, 30.533677, 0.071489, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 30.710576, 30.723631, 0.013055, 0.000000, PMPI_Allreduce
State, rank-1, MPI_STATE, 30.723645, 30.760595, 0.036950, 0.000000, PMPI_Allreduce
State, rank-1, MPI_STATE, 30.763733, 30.763789, 0.000056, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 30.763792, 30.763864, 0.000072, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 30.764371, 30.764448, 0.000077, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 30.764450, 30.764513, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 30.765082, 30.861025, 0.095943, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 30.861029, 30.932466, 0.071437, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 31.112068, 31.112124, 0.000056, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 31.112128, 31.112368, 0.000240, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 31.112880, 31.113008, 0.000128, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 31.113011, 31.113097, 0.000086, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 31.113661, 31.186723, 0.073062, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 31.186727, 31.258164, 0.071437, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 31.438182, 31.438238, 0.000056, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 31.438241, 31.438299, 0.000058, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 31.439199, 31.439262, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 31.439265, 31.439329, 0.000064, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 31.439940, 31.511378, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 31.511380, 31.582819, 0.071439, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 31.762716, 31.762772, 0.000056, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 31.762775, 31.762833, 0.000058, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 31.763417, 31.763480, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 31.763483, 31.763547, 0.000064, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 31.764207, 31.835644, 0.071437, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 31.835647, 31.907086, 0.071439, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 32.086179, 32.086235, 0.000056, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 32.086239, 32.086539, 0.000300, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 32.087051, 32.087468, 0.000417, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 32.087471, 32.087534, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 32.088107, 32.159899, 0.071792, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 32.159902, 32.231340, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 32.410692, 32.410832, 0.000140, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 32.410835, 32.410891, 0.000056, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 32.411404, 32.411686, 0.000282, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 32.411690, 32.412075, 0.000385, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 32.412640, 32.484078, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 32.484080, 32.555519, 0.071439, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 32.734994, 32.735105, 0.000111, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 32.735108, 32.735204, 0.000096, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 32.735702, 32.736069, 0.000367, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 32.736071, 32.736134, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 32.736707, 32.809134, 0.072427, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 32.809137, 32.880575, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 33.060287, 33.060624, 0.000337, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 33.060628, 33.060684, 0.000056, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 33.061190, 33.062157, 0.000967, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 33.062160, 33.062223, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 33.062790, 33.134227, 0.071437, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 33.134230, 33.205669, 0.071439, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 33.386233, 33.386289, 0.000056, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 33.386292, 33.386349, 0.000057, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 33.386853, 33.386916, 0.000063, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 33.386918, 33.386982, 0.000064, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 33.387545, 33.458983, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 33.458985, 33.530424, 0.071439, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 33.709831, 33.709980, 0.000149, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 33.709983, 33.710212, 0.000229, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 33.710733, 33.710971, 0.000238, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 33.710974, 33.711075, 0.000101, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 33.711651, 33.784998, 0.073347, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 33.785001, 33.856439, 0.071438, 0.000000, PMPI_Sendrecv
State, rank-1, MPI_STATE, 34.033299, 34.046111, 0.012812, 0.000000, PMPI_Allreduce
State, rank-1, MPI_STATE, 34.046125, 34.083075, 0.036950, 0.000000, PMPI_Allreduce
State, rank-1, MPI_STATE, 34.083080, 34.119782, 0.036702, 0.000000, PMPI_Barrier
State, rank-1, MPI_STATE, 34.119788, 34.144995, 0.025207, 0.000000, PMPI_Allreduce
State, rank-1, MPI_STATE, 34.144999, 34.181972, 0.036973, 0.000000, PMPI_Allreduce
State, rank-1, MPI_STATE, 34.181976, 34.218950, 0.036974, 0.000000, PMPI_Allreduce
State, rank-1, MPI_STATE, 34.218952, 34.255904, 0.036952, 0.000000, PMPI_Allreduce
State, rank-1, MPI_STATE, 34.257225, 34.293279, 0.036054, 0.000000, PMPI_Barrier
State, rank-1, MPI_STATE, 34.293282, 34.293282, 0.000000, 0.000000, PMPI_Finalize
Container, 0, MPI, 0, 34.3055, 34.3055, rank-18
State, rank-18, MPI_STATE, 0.000000, 0.000000, 0.000000, 0.000000, PMPI_Init
State, rank-18, MPI_STATE, 0.000009, 0.024566, 0.024557, 0.000000, PMPI_Barrier
State, rank-18, MPI_STATE, 0.024600, 0.036868, 0.012268, 0.000000, PMPI_Bcast
State, rank-18, MPI_STATE, 0.055256, 0.092319, 0.037063, 0.000000, PMPI_Allreduce
State, rank-18, MPI_STATE, 0.107837, 0.145560, 0.037723, 0.000000, PMPI_Allreduce
State, rank-18, MPI_STATE, 0.146441, 0.183381, 0.036940, 0.000000, PMPI_Allreduce
